	Z	Initial_Ion	Initial Level	Final_Ion	Final Level	N	L	2S+1	Temperature	Rate
6463	14	101	1	100	47	12	0	2	1.000000e+01	3.620760e-09
6464	14	101	1	100	47	12	0	2	1.258925e+01	3.196537e-09
6465	14	101	1	100	47	12	0	2	1.584893e+01	2.819812e-09
6466	14	101	1	100	47	12	0	2	1.995262e+01	2.485536e-09
6467	14	101	1	100	47	12	0	2	2.511886e+01	2.189021e-09
6468	14	101	1	100	47	12	0	2	3.162278e+01	1.926238e-09
6469	14	101	1	100	47	12	0	2	3.981072e+01	1.693479e-09
6470	14	101	1	100	47	12	0	2	5.011873e+01	1.487545e-09
6471	14	101	1	100	47	12	0	2	6.309573e+01	1.305480e-09
6472	14	101	1	100	47	12	0	2	7.943282e+01	1.144721e-09
6473	14	101	1	100	47	12	0	2	1.000000e+02	1.003784e-09
6474	14	101	1	100	47	12	0	2	1.258925e+02	8.859100e-10
6475	14	101	1	100	47	12	0	2	1.584893e+02	8.069932e-10
6476	14	101	1	100	47	12	0	2	1.995262e+02	7.979219e-10
6477	14	101	1	100	47	12	0	2	2.511887e+02	8.857485e-10
6478	14	101	1	100	47	12	0	2	3.162278e+02	1.063555e-09
6479	14	101	1	100	47	12	0	2	3.981071e+02	1.281297e-09
6480	14	101	1	100	47	12	0	2	5.011873e+02	1.469500e-09
6481	14	101	1	100	47	12	0	2	6.309573e+02	1.573767e-09
6482	14	101	1	100	47	12	0	2	7.943284e+02	1.574126e-09
6483	14	101	1	100	47	12	0	2	1.000000e+03	1.483578e-09
6484	14	101	1	100	47	12	0	2	1.258925e+03	1.335887e-09
6485	14	101	1	100	47	12	0	2	1.584893e+03	1.171522e-09
6486	14	101	1	100	47	12	0	2	1.995262e+03	1.023624e-09
6487	14	101	1	100	47	12	0	2	2.511887e+03	9.075897e-10
6488	14	101	1	100	47	12	0	2	3.162278e+03	8.199923e-10
6489	14	101	1	100	47	12	0	2	3.981071e+03	7.472575e-10
6490	14	101	1	100	47	12	0	2	5.011873e+03	6.763160e-10
6491	14	101	1	100	47	12	0	2	6.309573e+03	6.011741e-10
6492	14	101	1	100	47	12	0	2	7.943284e+03	5.237452e-10
6493	14	101	1	100	47	12	0	2	1.000000e+04	4.506606e-10
6494	14	101	1	100	47	12	0	2	1.258925e+04	3.881501e-10
6495	14	101	1	100	47	12	0	2	1.584892e+04	3.382128e-10
6496	14	101	1	100	47	12	0	2	1.995263e+04	2.983321e-10
6497	14	101	1	100	47	12	0	2	2.511887e+04	2.640465e-10
6498	14	101	1	100	47	12	0	2	3.162278e+04	2.317236e-10
6499	14	101	1	100	47	12	0	2	3.981071e+04	1.998482e-10
6500	14	101	1	100	47	12	0	2	5.011870e+04	1.689545e-10
6501	14	101	1	100	47	12	0	2	6.309576e+04	1.409580e-10
6502	14	101	1	100	47	12	0	2	7.943284e+04	1.181626e-10
6503	14	101	1	100	47	12	0	2	1.000000e+05	1.019131e-10
6504	14	101	1	100	47	12	0	2	1.258925e+05	9.164315e-11
6505	14	101	1	100	47	12	0	2	1.584892e+05	8.511386e-11
6506	14	101	1	100	47	12	0	2	1.995263e+05	7.981777e-11
6507	14	101	1	100	47	12	0	2	2.511887e+05	7.404575e-11
6508	14	101	1	100	47	12	0	2	3.162278e+05	6.732872e-11
6509	14	101	1	100	47	12	0	2	3.981071e+05	6.014501e-11
6510	14	101	1	100	47	12	0	2	5.011870e+05	5.327207e-11
6511	14	101	1	100	47	12	0	2	6.309576e+05	4.726073e-11
6512	14	101	1	100	47	12	0	2	7.943284e+05	4.219883e-11
6513	14	101	1	100	47	12	0	2	1.000000e+06	3.779203e-11
6514	14	101	1	100	47	12	0	2	1.258925e+06	3.361242e-11
6515	14	101	1	100	47	12	0	2	1.584892e+06	2.942391e-11
6516	14	101	1	100	47	12	0	2	1.995263e+06	2.517677e-11
6517	14	101	1	100	47	12	0	2	2.511887e+06	2.100874e-11
6518	14	101	1	100	47	12	0	2	3.162278e+06	1.710409e-11
6519	14	101	1	100	47	12	0	2	3.981071e+06	1.360816e-11
6520	14	101	1	100	47	12	0	2	5.011870e+06	1.061451e-11
6521	14	101	1	100	47	12	0	2	6.309576e+06	8.141414e-12
6522	14	101	1	100	47	12	0	2	7.943284e+06	6.156019e-12
6523	14	101	1	100	47	12	0	2	1.000000e+07	4.602567e-12
6524	14	101	1	100	47	12	0	2	1.258925e+07	3.408005e-12
6525	14	101	1	100	47	12	0	2	1.584892e+07	2.504955e-12
6526	14	101	1	100	47	12	0	2	1.995263e+07	1.830205e-12
6527	14	101	1	100	47	12	0	2	2.511887e+07	1.330453e-12
6528	14	101	1	100	47	12	0	2	3.162278e+07	9.636073e-13
6529	14	101	1	100	47	12	0	2	3.981071e+07	6.956641e-13
6530	14	101	1	100	47	12	0	2	5.011870e+07	5.010715e-13
6531	14	101	1	100	47	12	0	2	6.309576e+07	3.600811e-13
6532	14	101	1	100	47	12	0	2	7.943284e+07	2.583449e-13
6533	14	101	1	100	47	12	0	2	1.000000e+08	1.850545e-13
6534	14	101	1	100	47	12	0	2	1.258927e+08	1.324341e-13
6535	14	101	1	100	47	12	0	2	1.584892e+08	9.464550e-14
6536	14	101	1	100	47	12	0	2	1.995263e+08	6.759270e-14
6537	14	101	1	100	47	12	0	2	2.511884e+08	4.823921e-14
6538	14	101	1	100	47	12	0	2	3.162278e+08	3.439537e-14
6539	14	101	1	100	47	12	0	2	3.981075e+08	2.451317e-14
6540	14	101	1	100	47	12	0	2	5.011870e+08	1.745821e-14
6541	14	101	1	100	47	12	0	2	6.309576e+08	1.242511e-14
6542	14	101	1	100	47	12	0	2	7.943275e+08	8.840968e-15
6543	14	101	1	100	47	12	0	2	1.000000e+09	6.286370e-15
